pINDEX,sLINE_NO,E_N83WTM,N_N83WTM,TIMESTAMP,RECORD,ELEVATION,ALT,NUMDATA,LM_Data_0,LM_Data_1,LM_Data_2,LM_Data_3,LM_Data_4,LM_Data_5,LM_Data_6,LM_Data_7,LM_Data_8,LM_Data_9,LM_Data_10,LM_Data_11,LM_Data_12,LM_Data_13,LM_Data_14,LM_Data_15,LM_Data_16,LM_Data_17,LM_Data_18,LM_Data_19,LM_Data_20,LM_Data_21,LM_Data_22,LM_Data_23,LM_Data_24,LM_Data_25,LM_Data_26,LM_DataSTD_0,LM_DataSTD_1,LM_DataSTD_2,LM_DataSTD_3,LM_DataSTD_4,LM_DataSTD_5,LM_DataSTD_6,LM_DataSTD_7,LM_DataSTD_8,LM_DataSTD_9,LM_DataSTD_10,LM_DataSTD_11,LM_DataSTD_12,LM_DataSTD_13,LM_DataSTD_14,LM_DataSTD_15,LM_DataSTD_16,LM_DataSTD_17,LM_DataSTD_18,LM_DataSTD_19,LM_DataSTD_20,LM_DataSTD_21,LM_DataSTD_22,LM_DataSTD_23,LM_DataSTD_24,LM_DataSTD_25,LM_DataSTD_26,HM_Data_0,HM_Data_1,HM_Data_2,HM_Data_3,HM_Data_4,HM_Data_5,HM_Data_6,HM_Data_7,HM_Data_8,HM_Data_9,HM_Data_10,HM_Data_11,HM_Data_12,HM_Data_13,HM_Data_14,HM_Data_15,HM_Data_16,HM_Data_17,HM_Data_18,HM_Data_19,HM_Data_20,HM_Data_21,HM_DataSTD_0,HM_DataSTD_1,HM_DataSTD_2,HM_DataSTD_3,HM_DataSTD_4,HM_DataSTD_5,HM_DataSTD_6,HM_DataSTD_7,HM_DataSTD_8,HM_DataSTD_9,HM_DataSTD_10,HM_DataSTD_11,HM_DataSTD_12,HM_DataSTD_13,HM_DataSTD_14,HM_DataSTD_15,HM_DataSTD_16,HM_DataSTD_17,HM_DataSTD_18,HM_DataSTD_19,HM_DataSTD_20,HM_DataSTD_21,TX_ALTITUDE,TX_ALTITUDE_STD,RX_ALTITUDE,RX_ALTITUDE_STD,txrx_dx,txrx_dy,txrx_dz,LINE_NO
9172,101800.0,708993.0,483073.7,44217.6510648148,3402.0,193.4,75.51,29.0,-1.9058e-09,-9.9357e-09,1.7573e-09,1.114e-09,6.8216e-10,5.0673e-10,4.1871e-10,3.4708e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,6.44e-11,3.09e-10,5.57e-11,3.43e-11,2.14e-11,1.77e-11,1.36e-11,1.08e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.3225e-10,9.7924e-11,7.0643e-11,4.9942e-11,3.4825e-11,2.4281e-11,1.7123e-11,1.2193e-11,8.6491e-12,6.2427e-12,4.4561e-12,3e-12,1.9953e-12,1.2836e-12,7.7398e-13,4.6053e-13,2.6056e-13,1.4635e-13,9.2865e-14,7.0088e-14,-9999.99,-9999.99,3.97e-12,2.94e-12,2.12e-12,1.5e-12,1.04e-12,7.28e-13,5.14e-13,3.66e-13,2.59e-13,1.87e-13,1.34e-13,9.03e-14,6.01e-14,3.88e-14,2.35e-14,1.42e-14,8.73e-15,5.18e-15,4.68e-15,6.17e-15,-9999.99,75.51,0.04,77.195,0.04,-13.25,0.0,1.69,101801.0
9272,101800.0,712036.5,481799.2,44217.6522222222,3502.0,194.4,53.17,35.0,-4.0088e-09,-1.0588e-08,6.4532e-09,1.7868e-09,6.9298e-10,6.0058e-10,4.4035e-10,3.5702e-10,2.8874e-10,2.2535e-10,1.4968e-10,1.0845e-10,-9999.99,4.3567e-11,3.9912e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.22e-10,3.24e-10,1.94e-10,5.49e-11,2.45e-11,1.98e-11,1.4e-11,1.13e-11,9.24e-12,7.19e-12,4.8e-12,3.47e-12,-9999.99,1.75e-12,1.4e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.3316e-10,9.7427e-11,6.9854e-11,4.9035e-11,3.3743e-11,2.3816e-11,1.6772e-11,1.2137e-11,8.8713e-12,6.3947e-12,4.6287e-12,3.2544e-12,2.2094e-12,1.4085e-12,9.1901e-13,5.3187e-13,2.9444e-13,1.7424e-13,8.038e-14,-9999.99,-9999.99,-9999.99,3.99e-12,2.92e-12,2.1e-12,1.48e-12,1.01e-12,7.14e-13,5.03e-13,3.64e-13,2.67e-13,1.92e-13,1.39e-13,9.76e-14,6.65e-14,4.25e-14,2.78e-14,1.65e-14,9.33e-15,5.72e-15,3.01e-15,-9999.99,-9999.99,53.175,0.057,54.445,0.057,-13.25,0.0,1.27,101801.0
9382,101800.0,716390.6,480006.8,44217.6537962963,3602.0,193.3,73.0,7.0,-2.4863e-09,-9.4386e-09,6.2281e-09,3.0819e-09,1.3094e-09,6.7515e-10,4.4825e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.18e-10,3.56e-10,1.94e-10,9.43e-11,4.52e-11,2.9e-11,1.53e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,73.0,0.04,75.43,0.04,-13.25,0.0,2.43,101801.0
9492,101800.0,720633.3,478236.8,44217.6553009259,3702.0,207.0,43.41,23.0,-1.5556e-08,-5.1637e-08,1.8626e-08,1.7564e-08,9.9678e-09,6.2485e-09,3.7047e-09,1.8789e-09,8.8918e-10,3.8655e-10,1.6611e-10,7.5819e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.7e-10,1.55e-09,5.61e-10,5.27e-10,2.99e-10,1.88e-10,1.11e-10,5.66e-11,2.69e-11,1.18e-11,5.28e-12,2.59e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.4044e-10,6.3158e-11,3.2895e-11,1.9392e-11,1.4488e-11,1.1357e-11,6.1667e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,9.1491e-13,8.1608e-13,8.9678e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.21e-12,1.89e-12,9.9e-13,5.86e-13,4.36e-13,3.44e-13,1.88e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,7.86e-14,3.48e-14,3.51e-14,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,43.405,0.067,46.065,0.067,-13.25,0.0,2.66,101801.0
9600,101800.0,724893.7,476509.4,44217.6568634259,3802.0,218.4,36.51,14.0,-2.0111e-08,-5.3392e-08,2.9737e-08,2.0418e-08,9.4561e-09,5.5146e-09,3.0409e-09,1.4763e-09,7.3684e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,6.05e-10,1.61e-09,8.92e-10,6.13e-10,2.84e-10,1.65e-10,9.12e-11,4.46e-11,2.24e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.0237e-10,4.1754e-11,2.8266e-11,1.3956e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,3.07e-12,1.25e-12,8.54e-13,4.21e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,36.51,0.081,37.93,0.081,-13.25,0.0,1.42,101801.0
9708,101800.0,728820.7,474892.2,44217.658275463,3902.0,202.5,44.88,33.0,-1.1942e-08,-3.6491e-08,1.2904e-08,1.0813e-08,6.4006e-09,4.4503e-09,2.9193e-09,1.6874e-09,9.5439e-10,5.2456e-10,2.5915e-10,1.2895e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,3.63e-10,1.1e-09,3.87e-10,3.24e-10,1.93e-10,1.34e-10,8.79e-11,5.08e-11,2.88e-11,1.6e-11,7.88e-12,4.13e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.9822e-10,9.807e-11,4.7719e-11,2.2579e-11,1.1406e-11,6.1901e-12,3.5205e-12,2.3164e-12,1.5886e-12,9.6491e-13,8.3889e-13,6.9708e-13,4.4269e-13,3.8772e-13,3.3246e-13,2.2842e-13,1.612e-13,1.3594e-13,6.9503e-14,-9999.99,-9999.99,-9999.99,5.95e-12,2.94e-12,1.43e-12,6.8e-13,3.43e-13,1.88e-13,1.08e-13,7.16e-14,4.94e-14,3.06e-14,2.65e-14,2.22e-14,1.43e-14,1.26e-14,1.07e-14,8.79e-15,6.16e-15,5.46e-15,3.51e-15,-9999.99,-9999.99,44.885,0.0655,46.76,0.0655,-13.25,0.0,1.88,101801.0
9810,101900.0,728570.3,474131.5,44218.5879861111,66.0,197.5,51.53,32.0,-8.4591e-09,-2.9795e-08,7.9123e-09,8.0088e-09,4.9883e-09,3.6637e-09,2.4681e-09,1.5193e-09,9.0819e-10,5.1345e-10,2.8784e-10,1.1678e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.55e-10,8.94e-10,2.38e-10,2.4e-10,1.5e-10,1.1e-10,7.43e-11,4.57e-11,2.74e-11,1.56e-11,8.78e-12,3.73e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.038e-10,2.1474e-10,1.0898e-10,5.3187e-11,2.5649e-11,1.2023e-11,6.155e-12,3.6784e-12,2.1731e-12,1.7085e-12,1.1272e-12,9.0351e-13,6.7982e-13,5.6842e-13,4.307e-13,2.6912e-13,2.0664e-13,1.2985e-13,1.012e-13,5.2368e-14,-9999.99,-9999.99,1.21e-11,6.44e-12,3.27e-12,1.6e-12,7.72e-13,3.64e-13,1.88e-13,1.14e-13,6.69e-14,5.26e-14,3.55e-14,2.8e-14,2.22e-14,1.78e-14,1.41e-14,9.96e-15,7.25e-15,5.93e-15,6.83e-15,7.12e-15,-9999.99,-9999.99,51.53,0.057,53.95,0.057,-13.25,0.0,2.42,101901.0
9916,101900.0,726558.6,474883.1,44218.5892708333,166.0,211.9,53.41,22.0,-7.0965e-09,-2.2997e-08,1.0632e-08,8.0322e-09,4.0877e-09,2.519e-09,1.4442e-09,7.2164e-10,3.9795e-10,1.8401e-10,1.0737e-10,5.4006e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.14e-10,6.95e-10,3.2e-10,2.41e-10,1.23e-10,7.61e-11,4.38e-11,2.21e-11,1.24e-11,6.05e-12,3.58e-12,2.65e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.5901e-10,7.4181e-11,3.5994e-11,1.8623e-11,9.7719e-12,7.5058e-12,4.5205e-12,3.1725e-12,2.5275e-12,2.15e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.77e-12,2.23e-12,1.08e-12,5.74e-13,3.01e-13,2.3e-13,1.38e-13,1.04e-13,8.42e-14,7.52e-14,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,53.415,0.0555,55.15,0.0555,-13.25,0.0,1.73,101901.0
10026,101900.0,724252.5,475997.2,44218.5907291667,266.0,214.1,39.13,12.0,-1.9629e-08,-5.038e-08,2.2728e-08,1.6833e-08,9.4211e-09,6.2719e-09,3.8626e-09,2.1029e-09,1.0988e-09,5.5439e-10,2.6868e-10,1.2257e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,5.91e-10,1.52e-09,6.82e-10,5.05e-10,2.83e-10,1.88e-10,1.16e-10,6.33e-11,3.31e-11,1.68e-11,8.28e-12,3.9e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,39.195,0.0755,40.75,0.0755,-13.25,0.0,1.55,101901.0
10130,101900.0,721898.2,476884.6,44218.5920601852,366.0,203.8,55.28,33.0,-7.0058e-09,-2.6754e-08,8.9737e-09,8.4006e-09,4.9503e-09,3.4327e-09,2.0889e-09,1.1219e-09,5.9327e-10,2.8851e-10,1.3681e-10,6.1725e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.14e-10,8.13e-10,2.71e-10,2.52e-10,1.49e-10,1.03e-10,6.29e-11,3.39e-11,1.8e-11,9e-12,4.53e-12,2.23e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.3477e-10,1.0699e-10,4.9298e-11,2.464e-11,1.3962e-11,8.9854e-12,5.9825e-12,4.1404e-12,2.8395e-12,2.1357e-12,1.4289e-12,1.1705e-12,9.1316e-13,7.4561e-13,5.9064e-13,4.962e-13,3.4181e-13,2.4667e-13,1.7576e-13,1.2079e-13,6.5731e-14,-9999.99,7.04e-12,3.21e-12,1.48e-12,7.42e-13,4.26e-13,2.72e-13,1.84e-13,1.26e-13,8.72e-14,6.51e-14,4.4e-14,3.65e-14,2.96e-14,2.39e-14,1.92e-14,1.6e-14,1.14e-14,8.81e-15,7.26e-15,5.51e-15,5.15e-15,-9999.99,55.285,0.053,57.625,0.053,-13.25,0.0,2.34,101901.0
10234,101900.0,719250.9,477784.2,44218.5935185185,466.0,214.3,36.97,30.0,-1.6222e-08,-1.1304e-08,2.4295e-08,3.5351e-09,5.5819e-10,1.8488e-10,1.5687e-11,4.5936e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.88e-10,3.65e-10,7.31e-10,1.07e-10,2.57e-11,1.1e-11,9.13e-12,5.01e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,3.3772e-11,2.7383e-11,2.3219e-11,1.702e-11,1.2632e-11,9.6608e-12,7.4825e-12,5.8158e-12,4.1345e-12,3.0029e-12,2.2959e-12,1.7158e-12,1.4231e-12,1.119e-12,9.193e-13,6.3099e-13,5.0117e-13,3.5673e-13,2.3658e-13,1.3787e-13,1.0515e-13,5.6257e-14,1.04e-12,8.63e-13,7.11e-13,5.24e-13,3.94e-13,2.93e-13,2.3e-13,1.76e-13,1.27e-13,9.61e-14,7.6e-14,5.49e-14,4.51e-14,3.51e-14,2.9e-14,2.08e-14,1.74e-14,1.36e-14,1.01e-14,1.09e-14,7.09e-15,6.69e-15,36.965,0.078,39.69,0.078,-13.25,0.0,2.72,101901.0
10340,101900.0,716391.9,479131.6,44218.595150463,566.0,191.7,56.04,6.0,-7.0322e-09,-2.2681e-08,1.064e-08,7.0234e-09,3.0936e-09,1.8482e-09,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.13e-10,6.87e-10,3.22e-10,2.11e-10,9.31e-11,5.64e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,55.02,0.0535,57.125,0.054,-13.25,0.0,2.11,101901.0
10448,101900.0,713489.1,480394.5,44218.5968981481,666.0,200.0,40.8,21.0,-1.3026e-08,-1.5705e-08,1.7787e-08,3.9357e-09,1.3716e-09,9.1199e-10,5.848e-10,3.9854e-10,2.4959e-10,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,3.92e-10,4.77e-10,5.34e-10,1.18e-10,4.2e-11,2.93e-11,1.82e-11,1.27e-11,8.11e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.586e-10,1.1646e-10,8.6813e-11,6.4415e-11,4.617e-11,3.5643e-11,2.6126e-11,1.8988e-11,1.3708e-11,9.1491e-12,5.5819e-12,3.0848e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,4.76e-12,3.49e-12,2.6e-12,1.93e-12,1.39e-12,1.07e-12,7.84e-13,5.7e-13,4.11e-13,2.75e-13,1.67e-13,9.29e-14,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,41.33,0.07,44.21,0.07,-13.25,0.0,2.88,101901.0
10550,101900.0,711251.7,481256.8,44218.5981018519,766.0,187.8,53.98,43.0,-6.7076e-09,-1.8982e-08,9.0673e-09,4.5585e-09,1.9696e-09,1.3129e-09,8.6023e-10,5.5526e-10,4.4532e-10,3.0819e-10,2.1646e-10,1.4784e-10,9.8977e-11,6.9971e-11,4.8509e-11,3.0468e-11,1.8123e-11,1.4023e-11,1.0757e-11,7.3216e-12,4.7339e-12,3.0058e-12,2.7073e-12,1.5275e-12,-9999.99,-9999.99,-9999.99,2.03e-10,5.79e-10,2.74e-10,1.37e-10,5.97e-11,4.06e-11,2.62e-11,1.7e-11,1.37e-11,9.55e-12,6.73e-12,4.63e-12,3.1e-12,2.26e-12,1.56e-12,1.04e-12,6.4e-13,4.89e-13,4.87e-13,7.47e-13,7.34e-13,2.68e-13,2.59e-13,2.18e-13,-9999.99,-9999.99,-9999.99,2.6009e-10,1.9041e-10,1.3667e-10,9.6287e-11,6.5439e-11,4.5877e-11,3.0673e-11,2.1439e-11,1.4889e-11,1.0433e-11,7.3363e-12,5.0146e-12,3.3187e-12,2.1243e-12,1.3289e-12,8.4035e-13,4.7573e-13,2.8348e-13,1.5202e-13,-9999.99,-9999.99,-9999.99,7.8e-12,5.71e-12,4.1e-12,2.89e-12,1.96e-12,1.38e-12,9.2e-13,6.43e-13,4.47e-13,3.13e-13,2.21e-13,1.51e-13,9.99e-14,6.39e-14,4.01e-14,2.58e-14,1.52e-14,9.33e-15,6.23e-15,-9999.99,-9999.99,-9999.99,54.83,0.0535,57.325,0.054,-13.25,0.0,2.5,101901.0
10650,101900.0,709081.0,482137.2,44218.5992592593,866.0,212.3,52.06,43.0,-7.2544e-09,-1.5079e-08,9.4708e-09,2.7354e-09,1.0962e-09,8.2251e-10,6.1988e-10,4.6579e-10,3.6345e-10,2.7684e-10,1.9675e-10,1.5243e-10,1.0512e-10,7.193e-11,4.1316e-11,2.9298e-11,2.1243e-11,1.1389e-11,1.0649e-11,6.1579e-12,5.9035e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.19e-10,4.63e-10,2.85e-10,8.26e-11,3.44e-11,2.65e-11,1.95e-11,1.45e-11,1.16e-11,8.58e-12,6.2e-12,4.83e-12,3.47e-12,2.36e-12,1.57e-12,9.61e-13,7.39e-13,4.09e-13,4.41e-13,2.75e-13,5.43e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,2.3398e-10,1.764e-10,1.2936e-10,9.1608e-11,6.3684e-11,4.3889e-11,3.0205e-11,2.1187e-11,1.4719e-11,1.0515e-11,7.6813e-12,5.4444e-12,3.8187e-12,2.5535e-12,1.7058e-12,1.0287e-12,6.2222e-13,3.8012e-13,2.019e-13,1.0857e-13,5.9737e-14,2.5047e-14,7.02e-12,5.29e-12,3.88e-12,2.75e-12,1.91e-12,1.32e-12,9.06e-13,6.38e-13,4.42e-13,3.15e-13,2.31e-13,1.63e-13,1.15e-13,7.69e-14,5.15e-14,3.14e-14,1.93e-14,1.23e-14,6.95e-15,5.56e-15,5.67e-15,3.56e-13,51.93,0.056,54.89,0.056,-13.25,0.0,2.96,101901.0
10756,102000.0,707503.1,481916.3,44218.6025347222,966.0,206.2,39.87,29.0,-1.7456e-08,-3.7018e-08,1.9833e-08,7.9825e-09,3.6462e-09,2.6529e-09,2.0091e-09,1.4389e-09,1.0564e-09,7.1374e-10,5.152e-10,3.3947e-10,2.2509e-10,1.4468e-10,8.2018e-11,5.2778e-11,3.5205e-11,2.3582e-11,1.3874e-11,7.4854e-12,7.3099e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,5.25e-10,1.11e-09,5.95e-10,2.39e-10,1.1e-10,8.01e-11,6.05e-11,4.33e-11,3.18e-11,2.16e-11,1.56e-11,1.04e-11,6.87e-12,4.43e-12,2.59e-12,1.63e-12,1.11e-12,8.21e-13,4.8e-13,3.66e-13,3.15e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,6.0409e-10,4.2632e-10,2.9298e-10,1.9667e-10,1.2848e-10,8.4327e-11,5.5585e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,3.6637e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.81e-11,1.28e-11,8.79e-12,5.9e-12,3.85e-12,2.53e-12,1.67e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.1e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,39.865,0.074,41.775,0.074,-13.25,0.0,1.91,102001.0
10864,102000.0,710390.6,480487.3,44218.6038773148,1066.0,204.7,66.22,28.0,-4.1637e-09,-1.3082e-08,5.1696e-09,2.4409e-09,1.1953e-09,8.4766e-10,6.152e-10,4.0351e-10,3.0205e-10,2.2301e-10,1.5383e-10,1.0506e-10,6.7836e-11,5.5234e-11,3.7953e-11,2.4909e-11,1.4371e-11,1.1175e-11,7.8626e-12,7.383e-12,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.32e-10,4.2e-10,1.61e-10,7.37e-11,3.72e-11,2.81e-11,1.92e-11,1.3e-11,9.67e-12,7.05e-12,5.09e-12,3.55e-12,2.35e-12,1.92e-12,2.22e-12,9.19e-13,8.41e-13,1.99e-12,3.49e-13,4.66e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,1.8041e-10,1.324e-10,9.6842e-11,6.8158e-11,4.8655e-11,3.3977e-11,2.2251e-11,1.4439e-11,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,5.43e-12,3.97e-12,2.91e-12,2.05e-12,1.46e-12,1.02e-12,6.7e-13,4.36e-13,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,-9999.99,66.22,0.0455,68.45,0.0455,-13.25,0.0,2.23,102001.0
